Open,shift_1,shift_2,shift_3,shift_4,shift_5,shift_6,shift_7,shift_8,shift_9,shift_10,shift_11,shift_12,shift_13,shift_14,shift_15,shift_16,shift_17,shift_18,shift_19,shift_20,shift_21,shift_22,shift_23,shift_24,shift_25,shift_26,shift_27,shift_28,shift_29,shift_30
0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298,0.708670209372066,0.7295527258474692,0.717534568722705,0.7079683526419842,0.7381846521251632
0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298,0.708670209372066,0.7295527258474692,0.717534568722705,0.7079683526419842
0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298,0.708670209372066,0.7295527258474692,0.717534568722705
0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298,0.708670209372066,0.7295527258474692
1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298,0.708670209372066
0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399,0.7062182683280298
0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282,0.6785678476697399
0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125,0.7103017983939282
0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901,0.7503213045420125
0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803,0.8281408088670901
0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931,0.7995560984057803
0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827,0.793139122587931
0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998,0.7663044964405827
0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586,0.7677036523894998
0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917,0.7649053404916586
0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835,0.7407550884612917
0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092,0.755803990556835
0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161,0.7527686880748092
0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627,0.7982708802377161
0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471,0.8165920753994627
0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282,0.8401589659918471
0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543,0.7993236653328282
0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731,0.8294260270351543
0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198,0.8160087139614731
0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488,0.8228905559252198
0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004,0.8360754359259488
0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227,0.8440100629848004
0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674,0.8892752645635227
0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633,0.8624406384161674
0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375,0.8871788093957633
0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603,0.8948764458704375
0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465,0.9331458677045603
0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645,0.9526292282310465
0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0,0.9740996636556645
0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485,1.0
0.8403913990647922,0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079,0.9813324339844485
0.8519401325324267,0.8403913990647922,0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074,0.9600989891440079
0.8498436773646603,0.8519401325324267,0.8403913990647922,0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953,0.9563618299319074
0.8416766172328565,0.8498436773646603,0.8519401325324267,0.8403913990647922,0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313,0.954611745617953
0.8088898814135561,0.8416766172328565,0.8498436773646603,0.8519401325324267,0.8403913990647922,0.8070213018075023,0.8455231567145773,0.8620942675623695,0.8494927489996229,0.8547430019414932,0.862910062073297,0.885661158154754,0.8702613276941662,0.8755115806360436,0.8653574456061008,0.8627915667812118,0.8576598091314267,0.8676908913580448,0.858357108350269,0.8819285564538859,0.8790117492639595,0.8396895423347175,0.8820424942347458,0.8708446891321557,0.8531068554083987,0.8470408079555867,0.8240572788011917,0.8260397961880912,0.8682742527960272,0.9145967969811011,0.9199609877038313
